id,species,sample_id,file,abundance
S117C469_Hungatella_effluvii,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella_effluvii,ERR1620286,../2_gapseq/1.1_gapseq_models/S117C469.batch1.xml,16.16
S119C28730_Lactobacillus_delbrueckii_B,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_delbrueckii_B,ERR1620286,../2_gapseq/1.1_gapseq_models/S119C28730.batch1.xml,4.84
S11C398_Dysosmobacter_sp001916835,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter_sp001916835,ERR1620286,../2_gapseq/1.1_gapseq_models/S11C398.batch2.xml,5.94
S120C566_Prevotella_sp900548535,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella_sp900548535,ERR1620286,../2_gapseq/1.1_gapseq_models/S120C566.batch2.xml,6.35
S121C65_Clostridium_Q_sp003024715,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q_sp003024715,ERR1620286,../2_gapseq/1.1_gapseq_models/S121C65.batch1.xml,11.08
S124C1363_Intestinibacter_bartlettii,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter_bartlettii,ERR1620286,../2_gapseq/1.1_gapseq_models/S124C1363.batch1.xml,3611.099999999996
S124C63_Clostridium_Q_sp000435655,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q_sp000435655,ERR1620286,../2_gapseq/1.1_gapseq_models/S124C63.batch1.xml,3500.65
S132C1862_Anaeroglobus_geminatus,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus_geminatus,ERR1620286,../2_gapseq/1.1_gapseq_models/S132C1862.batch1.xml,7.72
S134C452_Anaerotignum_sp001304995,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum_sp001304995,ERR1620286,../2_gapseq/1.1_gapseq_models/S134C452.batch2.xml,11.88
S136C298_Morganella_morganii,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella_morganii,ERR1620286,../2_gapseq/1.1_gapseq_models/S136C298.batch1.xml,6.82
S137C130_Phascolarctobacterium_A_succinatutens,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A_succinatutens,ERR1620286,../2_gapseq/1.1_gapseq_models/S137C130.batch1.xml,3615.93
S137C468_Prevotella_sp900543975,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella_sp900543975,ERR1620286,../2_gapseq/1.1_gapseq_models/S137C468.batch1.xml,10.92
S138C777_Bacteroides_uniformis,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis,ERR1620286,../2_gapseq/1.1_gapseq_models/S138C777.batch1.xml,11.26
S143C104_Enterocloster_aldenensis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster_aldenensis,ERR1620286,../2_gapseq/1.1_gapseq_models/S143C104.batch1.xml,89.68
S160C1228_Collinsella_sp002232035,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_sp002232035,ERR1620286,../2_gapseq/1.1_gapseq_models/S160C1228.batch1.xml,11.24
S161C58_Fusicatenibacter_saccharivorans,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter_saccharivorans,ERR1620286,../2_gapseq/1.1_gapseq_models/S161C58.batch1.xml,18.700000000000003
S189C697_Escherichia_coli,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia_coli,ERR1620286,../2_gapseq/1.1_gapseq_models/S189C697.batch1.xml,568.82
S229C71_Roseburia_intestinalis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis,ERR1620286,../2_gapseq/1.1_gapseq_models/S229C71.batch1.xml,27.95
S235C693_Phascolarctobacterium_A_succinatutens_A,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A_succinatutens_A,ERR1620286,../2_gapseq/1.1_gapseq_models/S235C693.batch2.xml,117.47
S249C539_Clostridium_sp001916075,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp001916075,ERR1620286,../2_gapseq/1.1_gapseq_models/S249C539.batch2.xml,8.05
S252C237_TF01-11_sp001414325,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11_sp001414325,ERR1620286,../2_gapseq/1.1_gapseq_models/S252C237.batch2.xml,8.1
S256C408_Faecalimonas_phoceensis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas_phoceensis,ERR1620286,../2_gapseq/1.1_gapseq_models/S256C408.batch2.xml,430.59000000000015
S257C1228_Collinsella_sp900756765,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_sp900756765,ERR1620286,../2_gapseq/1.1_gapseq_models/S257C1228.batch1.xml,12.93
S266C1398_Coprobacillus_cateniformis,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus;s__Coprobacillus_cateniformis,ERR1620286,../2_gapseq/1.1_gapseq_models/S266C1398.batch2.xml,9.21
S269C31_Roseburia_hominis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis,ERR1620286,../2_gapseq/1.1_gapseq_models/S269C31.batch2.xml,43.88
S276C106_Agathobacter_faecis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter_faecis,ERR1620286,../2_gapseq/1.1_gapseq_models/S276C106.batch1.xml,811.5399999999997
S276C83_Haemophilus_D_unk_sp,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__,ERR1620286,../2_gapseq/1.1_gapseq_models/S276C83.batch1.xml,18.74
S27C19_Alistipes_A_indistinctus,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A_indistinctus,ERR1620286,../2_gapseq/1.1_gapseq_models/S27C19.batch1.xml,21.880000000000003
S283C755_Phascolarctobacterium_A_sp900541915,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A_sp900541915,ERR1620286,../2_gapseq/1.1_gapseq_models/S283C755.batch1.xml,11.2
S285C141_Phocaeicola_sp900554435,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola_sp900554435,ERR1620286,../2_gapseq/1.1_gapseq_models/S285C141.batch1.xml,32.03
S286C1292_UBA9502_sp900538475,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502_sp900538475,ERR1620286,../2_gapseq/1.1_gapseq_models/S286C1292.batch1.xml,5.79
S286C228_CAG-177_sp003538135,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177_sp003538135,ERR1620286,../2_gapseq/1.1_gapseq_models/S286C228.batch1.xml,6.87
S287C140_Eisenbergiella_sp900066775,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella_sp900066775,ERR1620286,../2_gapseq/1.1_gapseq_models/S287C140.batch2.xml,37.73
S287C754_Enterocloster_bolteae,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster_bolteae,ERR1620286,../2_gapseq/1.1_gapseq_models/S287C754.batch2.xml,1893.15
S291C271_Anaerovibrio_sp900548165,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio;s__Anaerovibrio_sp900548165,ERR1620286,../2_gapseq/1.1_gapseq_models/S291C271.batch1.xml,37.19
S296C1032_Klebsiella_quasipneumoniae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_quasipneumoniae,ERR1620286,../2_gapseq/1.1_gapseq_models/S296C1032.batch1.xml,52.370000000000005
S296C789_Enterobacter_kobei,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_kobei,ERR1620286,../2_gapseq/1.1_gapseq_models/S296C789.batch1.xml,3.21
S297C78_CAG-41_sp900066215,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41;s__CAG-41_sp900066215,ERR1620286,../2_gapseq/1.1_gapseq_models/S297C78.batch2.xml,242.69999999999996
S306C284_Clostridium_AQ_innocuum,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ_innocuum,ERR1620286,../2_gapseq/1.1_gapseq_models/S306C284.batch2.xml,6.01
S308C475_Phascolarctobacterium_A_sp900757795,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A_sp900757795,ERR1620286,../2_gapseq/1.1_gapseq_models/S308C475.batch1.xml,42.01
S318C70_Anaerobutyricum_soehngenii,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum_soehngenii,ERR1620286,../2_gapseq/1.1_gapseq_models/S318C70.batch1.xml,36.55
S32C462_CAG-81_sp900066535,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81_sp900066535,ERR1620286,../2_gapseq/1.1_gapseq_models/S32C462.batch1.xml,12.77
S349C800_Enterobacter_hormaechei_A,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_hormaechei_A,ERR1620286,../2_gapseq/1.1_gapseq_models/S349C800.batch1.xml,4.59
S365C1233_Fusobacterium_A_sp900015295,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A_sp900015295,ERR1620286,../2_gapseq/1.1_gapseq_models/S365C1233.batch1.xml,4.04
S365C151_Anaerostipes_hadrus,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes_hadrus,ERR1620286,../2_gapseq/1.1_gapseq_models/S365C151.batch1.xml,368.5400000000001
S369C1253_Blautia_A_unk_sp,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__,ERR1620286,../2_gapseq/1.1_gapseq_models/S369C1253.batch1.xml,6.97
S36C433_CAG-521_sp000437635,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__CAG-521_sp000437635,ERR1620286,../2_gapseq/1.1_gapseq_models/S36C433.batch2.xml,113.05
S371C1223_Streptococcus_pasteurianus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_pasteurianus,ERR1620286,../2_gapseq/1.1_gapseq_models/S371C1223.batch2.xml,12.07
S371C2290_Blautia_A_sp003474435,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A_sp003474435,ERR1620286,../2_gapseq/1.1_gapseq_models/S371C2290.batch1.xml,5.96
S371C320_Acidaminococcus_intestini,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus_intestini,ERR1620286,../2_gapseq/1.1_gapseq_models/S371C320.batch2.xml,3940.2599999999993
S375C580_Klebsiella_A_michiganensis,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_A;s__Klebsiella_A_michiganensis,ERR1620286,../2_gapseq/1.1_gapseq_models/S375C580.batch2.xml,24.78
S377C170_KLE1615_sp900066985,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615_sp900066985,ERR1620286,../2_gapseq/1.1_gapseq_models/S377C170.batch1.xml,6.15
S37C613_Mitsuokella_jalaludinii,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella_jalaludinii,ERR1620286,../2_gapseq/1.1_gapseq_models/S37C613.batch2.xml,7.35
S389C926_CAG-1427_sp000435675,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__CAG-1427_sp000435675,ERR1620286,../2_gapseq/1.1_gapseq_models/S389C926.batch1.xml,2.87
S391C391_Faecalibacillus_faecis,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus;s__Faecalibacillus_faecis,ERR1620286,../2_gapseq/1.1_gapseq_models/S391C391.batch1.xml,35.17
S397C250_Faecalibacillus_intestinalis,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus;s__Faecalibacillus_intestinalis,ERR1620286,../2_gapseq/1.1_gapseq_models/S397C250.batch2.xml,907.16
S398C2_Anaerotignum_faecicola,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum_faecicola,ERR1620286,../2_gapseq/1.1_gapseq_models/S398C2.batch2.xml,5.6
S3C1104_Prevotella_hominis,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella_hominis,ERR1620286,../2_gapseq/1.1_gapseq_models/S3C1104.batch1.xml,58.1
S40C770_Agathobacter_rectalis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter_rectalis,ERR1620286,../2_gapseq/1.1_gapseq_models/S40C770.batch2.xml,6.04
S419C749_Collinsella_unk_sp,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,ERR1620286,../2_gapseq/1.1_gapseq_models/S419C749.batch2.xml,24.45
S41C1711_Prevotella_sp900546535,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella_sp900546535,ERR1620286,../2_gapseq/1.1_gapseq_models/S41C1711.batch2.xml,103.7
S431C233_Citrobacter_portucalensis,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_portucalensis,ERR1620286,../2_gapseq/1.1_gapseq_models/S431C233.batch2.xml,9.61
S433C19_Lachnospira_sp900316325,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira_sp900316325,ERR1620286,../2_gapseq/1.1_gapseq_models/S433C19.batch2.xml,8.39
S433C513_Klebsiella_variicola,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_variicola,ERR1620286,../2_gapseq/1.1_gapseq_models/S433C513.batch2.xml,181.93
S456C3_Enterocloster_sp001517625,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster_sp001517625,ERR1620286,../2_gapseq/1.1_gapseq_models/S456C3.batch2.xml,88.59
S46C353_Dialister_succinatiphilus,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister_succinatiphilus,ERR1620286,../2_gapseq/1.1_gapseq_models/S46C353.batch2.xml,17.48
S470C554_Enterobacter_cloacae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_cloacae,ERR1620286,../2_gapseq/1.1_gapseq_models/S470C554.batch1.xml,28.78
S473C356_Ruminococcus_B_gnavus,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B_gnavus,ERR1620286,../2_gapseq/1.1_gapseq_models/S473C356.batch1.xml,276.35
S478C49_Prevotella_sp900313215,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella_sp900313215,ERR1620286,../2_gapseq/1.1_gapseq_models/S478C49.batch2.xml,302.55
S490C143_Anaerobutyricum_hallii,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum_hallii,ERR1620286,../2_gapseq/1.1_gapseq_models/S490C143.batch2.xml,19.15
S500C590_51-20_sp001917175,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__51-20;s__51-20_sp001917175,ERR1620286,../2_gapseq/1.1_gapseq_models/S500C590.batch2.xml,5.0
S507C624_Caecibacter_sp003467125,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Caecibacter;s__Caecibacter_sp003467125,ERR1620286,../2_gapseq/1.1_gapseq_models/S507C624.batch2.xml,48.18
S50C749_Collinsella_unk_sp,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,ERR1620286,../2_gapseq/1.1_gapseq_models/S50C749.batch2.xml,5.16
S515C180_Bacteroides_fragilis_A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis_A,ERR1620286,../2_gapseq/1.1_gapseq_models/S515C180.batch2.xml,15.07
S515C293_Flavonifractor_plautii,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor_plautii,ERR1620286,../2_gapseq/1.1_gapseq_models/S515C293.batch1.xml,4131.730000000001
S539C1928_Parabacteroides_distasonis,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_distasonis,ERR1620286,../2_gapseq/1.1_gapseq_models/S539C1928.batch1.xml,14.47
S541C3158_Prevotella_sp900557255,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella_sp900557255,ERR1620286,../2_gapseq/1.1_gapseq_models/S541C3158.batch2.xml,441.08
S543C2979_Phascolarctobacterium_A_sp900552005,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A_sp900552005,ERR1620286,../2_gapseq/1.1_gapseq_models/S543C2979.batch1.xml,6.23
S549C983_Anaerotruncus_colihominis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus_colihominis,ERR1620286,../2_gapseq/1.1_gapseq_models/S549C983.batch2.xml,7.52
S67C103_Prevotella_sp000436035,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella_sp000436035,ERR1620286,../2_gapseq/1.1_gapseq_models/S67C103.batch2.xml,4.5
S680C1185_UBA3631_sp900546275,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA3631;s__UBA3631_sp900546275,ERR1620286,../2_gapseq/1.1_gapseq_models/S680C1185.batch2.xml,6.85
S69C642_Dorea_A_longicatena_B,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A_longicatena_B,ERR1620286,../2_gapseq/1.1_gapseq_models/S69C642.batch2.xml,5.58
S703C377_Blautia_A_faecis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A_faecis,ERR1620286,../2_gapseq/1.1_gapseq_models/S703C377.batch2.xml,6.23
S744C50_Roseburia_sp900552665,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_sp900552665,ERR1620286,../2_gapseq/1.1_gapseq_models/S744C50.batch2.xml,44.05
S74C75_Phascolarctobacterium_faecium,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium_faecium,ERR1620286,../2_gapseq/1.1_gapseq_models/S74C75.batch1.xml,45.88
S76C736_Enterobacter_asburiae_B,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_asburiae_B,ERR1620286,../2_gapseq/1.1_gapseq_models/S76C736.batch2.xml,18.45
S78C26_Lachnospira_sp000437735,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira_sp000437735,ERR1620286,../2_gapseq/1.1_gapseq_models/S78C26.batch1.xml,6.65
S7C532_Anaerotignum_lactatifermentans,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum_lactatifermentans,ERR1620286,../2_gapseq/1.1_gapseq_models/S7C532.batch2.xml,10.92
S801C789_Blautia_A_sp003471165,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A_sp003471165,ERR1620286,../2_gapseq/1.1_gapseq_models/S801C789.batch2.xml,283.79
S807C1621_Succiniclasticum_sp900544275,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum;s__Succiniclasticum_sp900544275,ERR1620286,../2_gapseq/1.1_gapseq_models/S807C1621.batch2.xml,10.44
S836C28448_unknown_unk_sp,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__;s__,ERR1620286,../2_gapseq/1.1_gapseq_models/S836C28448.batch2.xml,24.49
S879C1694_Megasphaera_sp001546855,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera_sp001546855,ERR1620286,../2_gapseq/1.1_gapseq_models/S879C1694.batch2.xml,5.48
S87C551_Blautia_A_massiliensis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A_massiliensis,ERR1620286,../2_gapseq/1.1_gapseq_models/S87C551.batch2.xml,6.72
